path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (154).tif,Test,Minous dempsterae,Minous dempsterae,28.731602,0.9392263,1.8373082780838013
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (155).tif,Test,Minous dempsterae,Minous dempsterae,28.488888,1.029753,1.935563730375419
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (156).tif,Test,Minous dempsterae,Minous dempsterae,29.119747,1.138347,2.303732991218567
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (157).tif,Test,Minous dempsterae,Minous dempsterae,28.329794,1.0263187,2.020793812274933
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (158).tif,Test,Minous dempsterae,Minous dempsterae,28.402485,1.2173269,2.116016113758087
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (159).tif,Test,Minous dempsterae,Minous dempsterae,27.226768,1.1567805,2.0114288011952737
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (16).tif,Test,Minous dempsterae,Minous dempsterae,60.71986,1.4767897,3.9086763572692873
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (160).tif,Test,Minous dempsterae,Minous dempsterae,25.857574,1.2012928,2.1477171206474304
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (161).tif,Test,Minous dempsterae,Minous dempsterae,28.941568,1.3307365,2.2140134716033937
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (162).tif,Test,Minous dempsterae,Minous dempsterae,27.730865,1.2378012,2.1185403243466716
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (163).tif,Test,Minous dempsterae,Minous dempsterae,30.145035,1.4772205,2.498556294441223
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (164).tif,Test,Minous dempsterae,Minous dempsterae,42.80801,1.5937527,3.11140793800354
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (165).tif,Test,Minous dempsterae,Minous dempsterae,38.97884,1.5336922,2.828139456884513
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (166).tif,Test,Minous dempsterae,Minous dempsterae,35.904255,1.5288389,2.8555924677848816
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (167).tif,Test,Minous dempsterae,Minous dempsterae,39.91179,1.5455494,2.8909101986885073
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (168).tif,Test,Minous dempsterae,Minous dempsterae,37.9543,1.4027297,2.59012933805873
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (169).tif,Test,Minous dempsterae,Minous dempsterae,34.54073,1.2986332,2.4635422015190125
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (17).tif,Test,Minous dempsterae,Minous dempsterae,56.401962,1.4027396,3.6684397792816164
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (170).tif,Test,Minous dempsterae,Minous dempsterae,36.004765,1.3998733,2.5457329988479613
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (171).tif,Test,Minous dempsterae,Minous dempsterae,37.507706,1.2947435,2.4868573784828185
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (172).tif,Test,Minous dempsterae,Minous dempsterae,36.21466,1.2304201,2.532096312046051
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (173).tif,Test,Minous dempsterae,Minous dempsterae,35.881847,1.3067247,2.424214307780169
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (174).tif,Test,Minous dempsterae,Minous dempsterae,36.344715,1.3343369,2.5431433407231667
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (175).tif,Test,Minous dempsterae,Minous dempsterae,34.717327,1.3412305,2.541843011379242
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (176).tif,Test,Minous dempsterae,Minous dempsterae,31.073938,1.2387439,2.4289567772313454
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (177).tif,Test,Minous dempsterae,Minous dempsterae,34.171936,1.2029967,2.4679795614644386
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (178).tif,Test,Minous dempsterae,Minous dempsterae,39.272293,1.5409801,3.033747813219927
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (179).tif,Test,Minous dempsterae,Minous dempsterae,34.897625,1.393144,2.6817465567588807
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (18).tif,Test,Minous dempsterae,Minous dempsterae,56.347633,1.26421,3.5609619641304016
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (180).tif,Test,Minous dempsterae,Minous dempsterae,37.60333,1.3616413,2.976093549246691
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (181).tif,Test,Minous dempsterae,Minous dempsterae,37.993355,1.4738483,2.7845420543118813
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (182).tif,Test,Minous dempsterae,Minous dempsterae,32.389114,1.3846368,2.5578005266189576
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (183).tif,Test,Minous dempsterae,Minous dempsterae,34.35466,1.4274541,2.769359166622162
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (184).tif,Test,Minous dempsterae,Minous dempsterae,44.29576,1.3585387,2.8721398464604717
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (185).tif,Test,Minous dempsterae,Minous dempsterae,37.0019,1.1717331,2.438115108013153
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (186).tif,Test,Minous dempsterae,Minous dempsterae,31.426546,0.98144984,2.07666298866272
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (187).tif,Test,Minous dempsterae,Minous dempsterae,34.04614,1.1320763,2.2026852631568907
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (188).tif,Test,Minous dempsterae,Minous dempsterae,34.787464,0.9852088,2.082915717737327
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (189).tif,Test,Minous dempsterae,Minous dempsterae,31.143408,0.8730865,1.9381355901091297
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (19).tif,Test,Minous dempsterae,Minous dempsterae,55.104706,1.1905864,3.403798768349178
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (190).tif,Test,Minous dempsterae,Minous dempsterae,32.85313,0.9135334,1.9395648813247681
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (191).tif,Test,Minous dempsterae,Minous dempsterae,32.478706,0.8754391,1.8832872600506767
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (192).tif,Test,Minous dempsterae,Minous dempsterae,31.576025,0.92978567,1.9133887386322022
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (193).tif,Test,Minous dempsterae,Minous dempsterae,34.175488,1.1484413,2.121471199989319
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (194).tif,Test,Minous dempsterae,Minous dempsterae,31.257132,0.9664395,1.915017802233599
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (195).tif,Test,Minous dempsterae,Minous dempsterae,30.589983,0.9453465,1.899518169875048
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (196).tif,Test,Minous dempsterae,Minous dempsterae,31.076132,1.1845843,2.24092923354616
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (197).tif,Test,Minous dempsterae,Minous dempsterae,30.520088,1.0502687,1.935630721564196
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (198).tif,Test,Minous dempsterae,Minous dempsterae,29.272894,1.135009,2.018847587108612
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (199).tif,Test,Minous dempsterae,Minous dempsterae,28.831852,1.2186346,2.0521032349034645
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (2).tif,Test,Minous dempsterae,Minous dempsterae,60.063038,1.9215441,4.414447286128998
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (20).tif,Test,Minous dempsterae,Minous dempsterae,59.752045,1.5212235,3.8344797076773762
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (200).tif,Test,Minous dempsterae,Minous dempsterae,29.150425,1.2091163,2.0692835918828347
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (201).tif,Test,Minous dempsterae,Minous dempsterae,32.378685,1.3904954,2.3057838717862467
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (202).tif,Test,Minous dempsterae,Minous dempsterae,30.07725,1.3440523,2.2393150488301616
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (203).tif,Test,Minous dempsterae,Minous dempsterae,31.130217,1.5185884,2.4870324182510375
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (21).tif,Test,Minous dempsterae,Minous dempsterae,57.665493,1.4190503,3.648674320356498
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (22).tif,Test,Minous dempsterae,Minous dempsterae,43.543194,1.5448471,3.662078413963318
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (23).tif,Test,Minous dempsterae,Minous dempsterae,49.34438,1.7380961,4.154557552337646
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (24).tif,Test,Minous dempsterae,Minous dempsterae,48.951622,1.5047572,3.931012020111084
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (25).tif,Test,Minous dempsterae,Minous dempsterae,43.574947,1.3078059,3.47328453540802
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (26).tif,Test,Minous dempsterae,Minous dempsterae,42.403744,1.2237147,3.2829088798924784
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (27).tif,Test,Minous dempsterae,Minous dempsterae,41.24109,1.1406693,3.1035383195828423
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (28).tif,Test,Minous dempsterae,Minous dempsterae,42.3595,1.109771,3.0872179639339445
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (29).tif,Test,Minous dempsterae,Minous dempsterae,41.790462,1.086126,3.16715530943384
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (3).tif,Test,Minous dempsterae,Minous dempsterae,57.009937,1.7344942,3.9841298173146322
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (30).tif,Test,Minous dempsterae,Minous dempsterae,44.237732,1.218111,3.1778244919728262
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (31).tif,Test,Minous dempsterae,Minous dempsterae,42.49223,1.0216357,3.020802891254425
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (32).tif,Test,Minous dempsterae,Minous dempsterae,43.271446,1.0352426,3.0847950688763954
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (33).tif,Test,Minous dempsterae,Minous dempsterae,46.31572,1.216343,3.232087259666572
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (34).tif,Test,Minous dempsterae,Minous dempsterae,47.38418,1.2790319,3.3225834424447043
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (35).tif,Test,Minous dempsterae,Minous dempsterae,48.422855,1.451577,3.448941120619677
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (36).tif,Test,Minous dempsterae,Minous dempsterae,49.212643,1.5843179,3.640580644474678
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (37).tif,Test,Minous dempsterae,Minous dempsterae,48.298187,1.3830932,3.4591825477048257
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (38).tif,Test,Minous dempsterae,Minous dempsterae,50.044765,1.5612582,3.688864896164589
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (39).tif,Test,Minous dempsterae,Minous dempsterae,49.20343,1.6277332,3.730426845550537
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (4).tif,Test,Minous dempsterae,Minous dempsterae,58.517345,1.7843885,4.201919455357082
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (40).tif,Test,Minous dempsterae,Minous dempsterae,49.3601,1.8007293,3.979821453468452
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (41).tif,Test,Minous dempsterae,Minous dempsterae,51.577637,1.8742164,4.058609748260627
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (42).tif,Test,Minous dempsterae,Minous dempsterae,44.300854,1.1298163,2.2796955056141837
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (43).tif,Test,Minous dempsterae,Minous dempsterae,36.34461,1.046361,2.120379617214203
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (44).tif,Test,Minous dempsterae,Minous dempsterae,35.20641,1.111552,2.237886319160461
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (45).tif,Test,Minous dempsterae,Minous dempsterae,47.964878,1.2929939,2.6033119625996575
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (46).tif,Test,Minous dempsterae,Minous dempsterae,51.226704,1.4019171,2.6604393739651666
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (47).tif,Test,Minous dempsterae,Minous dempsterae,61.135105,1.3304698,2.99748975276947
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (48).tif,Test,Minous dempsterae,Minous dempsterae,53.859753,1.2171619,2.5510401860638954
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (49).tif,Test,Minous dempsterae,Minous dempsterae,49.464058,1.003705,2.3097395439099295
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (5).tif,Test,Minous dempsterae,Minous dempsterae,52.886536,1.5334152,3.6334469695042593
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (50).tif,Test,Minous dempsterae,Minous dempsterae,42.25002,0.8977863,2.0362798702716827
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (51).tif,Test,Minous dempsterae,Minous dempsterae,37.879395,0.8824053,2.0121398146103844
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (52).tif,Test,Minous dempsterae,Minous dempsterae,38.510143,0.8652908,1.955340883731842
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (53).tif,Test,Minous dempsterae,Minous dempsterae,43.383484,0.96052045,2.0073864979695304
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (54).tif,Test,Minous dempsterae,Minous dempsterae,38.857502,0.93705606,1.960273260588549
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (55).tif,Test,Minous dempsterae,Minous dempsterae,40.197865,0.8857726,1.9378757635333796
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (56).tif,Test,Minous dempsterae,Minous dempsterae,36.409504,0.8722238,1.9379050369214041
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (57).tif,Test,Minous dempsterae,Minous dempsterae,34.8512,0.9057655,1.97931821897914
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (58).tif,Test,Minous dempsterae,Minous dempsterae,35.27793,0.88590854,1.9291014575958252
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (59).tif,Test,Minous dempsterae,Minous dempsterae,32.278088,0.90593827,2.0639142990112305
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (6).tif,Test,Minous dempsterae,Minous dempsterae,52.893726,1.4625107,3.6814954064947893
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (60).tif,Test,Minous dempsterae,Minous dempsterae,34.708874,1.0849799,2.0921341800689697
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (61).tif,Test,Minous dempsterae,Minous dempsterae,38.113995,1.0350282,2.1099082024424276
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (62).tif,Test,Minous dempsterae,Minous dempsterae,42.844803,1.7083017,2.7537800950955376
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (63).tif,Test,Minous dempsterae,Minous dempsterae,44.601868,1.7234199,2.8582502007484436
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (64).tif,Test,Minous dempsterae,Minous dempsterae,38.376404,1.584186,2.4985505509376527
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (65).tif,Test,Minous dempsterae,Minous dempsterae,37.568817,1.4569036,2.4201621694516167
/home/reshma/Otolith/otolith_Final/model_data/test/Minous dempsterae/Minous dempsterae_Sp4_L (66).tif,Test,Minous dempsterae,Minous dempsterae,39.56723,1.5490332,2.465222535133362
